"time","metric","group","value","unit","definition","initial_state","display_name","coverage","model","label"
1993,"total_biomass","Region 1",623984.744714606,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1994,"total_biomass","Region 1",662441.592091519,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1995,"total_biomass","Region 1",695047.452931004,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1996,"total_biomass","Region 1",651446.428921371,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1997,"total_biomass","Region 1",620599.391493277,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1998,"total_biomass","Region 1",603819.618561028,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1999,"total_biomass","Region 1",653564.355863889,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2000,"total_biomass","Region 1",617636.24925555,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2001,"total_biomass","Region 1",681605.90189199,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2002,"total_biomass","Region 1",725557.67974991,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2003,"total_biomass","Region 1",751244.678158256,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2004,"total_biomass","Region 1",703435.401208522,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2005,"total_biomass","Region 1",687486.048933776,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2006,"total_biomass","Region 1",723094.291310759,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2007,"total_biomass","Region 1",769547.784805449,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2008,"total_biomass","Region 1",753474.025264526,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2009,"total_biomass","Region 1",786635.309418259,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2010,"total_biomass","Region 1",811752.122126449,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2011,"total_biomass","Region 1",836054.983554771,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2012,"total_biomass","Region 1",808714.9339417,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2013,"total_biomass","Region 1",797472.411292633,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2014,"total_biomass","Region 1",792626.898037103,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2015,"total_biomass","Region 1",761704.747570222,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2016,"total_biomass","Region 1",703187.971294672,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2017,"total_biomass","Region 1",660962.088062021,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2018,"total_biomass","Region 1",716069.087633028,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2019,"total_biomass","Region 1",743370.396979315,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2020,"total_biomass","Region 1",752506.480192382,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2021,"total_biomass","Region 1",760225.872884222,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2022,"total_biomass","Region 1",719990.960828306,"t","Total biomass at the model's census time",FALSE,,0.583333333333258,"reference","Diagnostic model"
1954,"total_biomass","Region 2",589851.040829892,"t","Total biomass at the model's census time",FALSE,,0.916666666666742,"reference","Diagnostic model"
1955,"total_biomass","Region 2",564514.127991471,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1956,"total_biomass","Region 2",551648.425292969,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1957,"total_biomass","Region 2",525304.734927518,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1958,"total_biomass","Region 2",492909.067322949,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1959,"total_biomass","Region 2",448182.87747121,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1960,"total_biomass","Region 2",404319.312550158,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1961,"total_biomass","Region 2",378204.381998006,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1962,"total_biomass","Region 2",362662.478416725,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1963,"total_biomass","Region 2",343187.806180659,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1964,"total_biomass","Region 2",302345.664189162,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1965,"total_biomass","Region 2",274863.012651789,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1966,"total_biomass","Region 2",264209.643263865,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1967,"total_biomass","Region 2",241092.632618171,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1968,"total_biomass","Region 2",217176.773413711,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1969,"total_biomass","Region 2",197117.776285556,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1970,"total_biomass","Region 2",180063.154303021,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1971,"total_biomass","Region 2",163492.720900827,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1972,"total_biomass","Region 2",150856.657472563,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1973,"total_biomass","Region 2",156305.039021491,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1974,"total_biomass","Region 2",168420.744747785,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1975,"total_biomass","Region 2",162480.458827791,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1976,"total_biomass","Region 2",157393.798065452,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1977,"total_biomass","Region 2",155851.220078629,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1978,"total_biomass","Region 2",150708.486594416,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1979,"total_biomass","Region 2",148858.916026812,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1980,"total_biomass","Region 2",150196.994478505,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1981,"total_biomass","Region 2",146080.428121113,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1982,"total_biomass","Region 2",141305.327722737,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1983,"total_biomass","Region 2",142391.196422304,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1984,"total_biomass","Region 2",144989.693280916,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1985,"total_biomass","Region 2",139723.154907409,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1986,"total_biomass","Region 2",142033.727667462,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1987,"total_biomass","Region 2",140039.82579452,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1988,"total_biomass","Region 2",151125.782522315,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1989,"total_biomass","Region 2",152723.121371026,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1990,"total_biomass","Region 2",152905.282738928,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1991,"total_biomass","Region 2",160233.12092898,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1992,"total_biomass","Region 2",160404.491307093,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1993,"total_biomass","Region 2",167972.934277559,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1994,"total_biomass","Region 2",174682.206403954,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1995,"total_biomass","Region 2",184972.37147704,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1996,"total_biomass","Region 2",182154.219924278,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1997,"total_biomass","Region 2",177953.636895598,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1998,"total_biomass","Region 2",174562.862885696,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
1999,"total_biomass","Region 2",185146.000919036,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2000,"total_biomass","Region 2",174200.941875192,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2001,"total_biomass","Region 2",185903.446433575,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2002,"total_biomass","Region 2",197203.345932094,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2003,"total_biomass","Region 2",193676.238567975,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2004,"total_biomass","Region 2",185003.773107704,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2005,"total_biomass","Region 2",187992.563520974,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2006,"total_biomass","Region 2",196037.654416913,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2007,"total_biomass","Region 2",206883.462056868,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2008,"total_biomass","Region 2",203809.474948969,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2009,"total_biomass","Region 2",209658.136131782,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2010,"total_biomass","Region 2",221341.839030997,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2011,"total_biomass","Region 2",223303.083809444,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2012,"total_biomass","Region 2",214297.04314901,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2013,"total_biomass","Region 2",208791.278400365,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2014,"total_biomass","Region 2",209138.22958986,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
2015,"total_biomass","Region 2",198240.494444281,"t","Total biomass at the model's census time",FALSE,,1,"reference","Diagnostic model"
